"Index";"Company";"TypeName";"Inches";"ResolutionWidth";"ResolutionHeight";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory_type";"Primary_storage";"Secondary_storage";"Gpu_brand";"OpSys";"Weight";"Price"
298;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A10-Series 9600P";2.4;6;"HDD";1024;0;"AMD";"Windows";2.4;26587
341;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;12;"HDD";2048;0;"AMD";"Windows";2.2;47899
591;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;12;"SSD";512;0;"AMD";"Windows";2.2;50563
982;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"Windows";2.2;29251
1240;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"Windows";2.2;31839
83;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"SSD";128;0;"AMD";"Windows";2.2;21259
701;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";2.9;4;"SSD";256;0;"AMD";"Windows";2.2;21259
859;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"No OS";2.2;24988
381;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"No OS";1.85;21498
550;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";2.2;26587
871;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"No OS";2.2;25521
106;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";1.85;22106
333;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";1.85;23923
1167;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"Windows";2.2;24935
633;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"Windows";2.2;30849
261;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"SSD";256;0;"Intel";"No OS";2.2;23656
1252;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";"Windows";2.4;30316
18;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Nvidia";"No OS";2.2;26587
561;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.7;4;"SSD";128;0;"Intel";"Windows";2.05;33566
547;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Intel";"No OS";2.15;24634
662;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.2;28505
1158;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";"Windows";2.5;42011
1152;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"No OS";2.32;31915
1043;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.3;55923
993;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.3;71875
627;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"No OS";2.2;24935
68;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"Windows";1.9;29251
809;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"Windows";2.4;32448
138;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"No OS";2.2;26587
703;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"Hybrid";1024;1024;"Intel";"Windows";2.1;33111
607;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"HDD";1024;0;"Intel";"Windows";2.4;30050
283;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Intel";"Windows";2.2;30849
969;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Nvidia";"Windows";2.4;37030
178;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"AMD";"Windows";1.9;43317
671;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"AMD";"Windows";1.9;43580
308;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.3;43636
213;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"No OS";2.2;29251
573;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.3;44222
122;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"No OS";2.2;33513
76;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";2048;0;"Intel";"No OS";2.2;27652
632;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";256;0;"Intel";"Windows";1.8;44169
574;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";2.05;36497
294;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";2.05;39374
1135;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;"AMD";"Windows";2.5;58555
1176;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";"Windows";2.32;43956
1258;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";"Windows";2.32;47686
735;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"HDD";1024;0;"Intel";"Windows";1.85;41505
526;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"HDD";1024;0;"Nvidia";"Windows";2.2;42571
912;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"Windows";2.2;42038
947;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"No OS";2.2;36497
289;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"No OS";2.2;35112
1174;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"No OS";2.2;37776
434;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;16;"SSD";512;0;"Nvidia";"Windows";2.5;130483
464;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"SSD";256;0;"Nvidia";"Windows";2.67;111355
269;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";2.05;46886
496;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";2.17;47893
443;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.1;4;"SSD";128;0;"Intel";"Windows";2.2;18595
568;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;"Intel";"Windows";2.2;18328
610;"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Xeon E3-1535M";3.1;32;"SSD";1024;0;"Nvidia";"Windows";2.5;261019
1076;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"Windows";2.3;52055
908;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"Windows";2.6;42038
860;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"Windows";2.3;45323
1248;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"No OS";2.3;30529
1166;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.95;74059
499;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.3;48538
490;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.3;53919
904;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"Windows";1.95;104588
883;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2.2;35644
1220;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";2.3;81465
1293;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"Windows";2.6;47899
286;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.95;58448
549;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.99;92121
396;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"AMD";"Windows";2.1;65511
588;"Lenovo";"Notebook";15.6;1366;768;1;"Intel";"Core i7";1.8;12;"HDD";1024;0;"Intel";"Windows";2.2;32448
889;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";2.2;4;"HDD";500;0;"AMD";"Windows";2.8;20193
440;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A6-Series 9220";2.5;8;"HDD";1024;0;"AMD";"Windows";2.8;27652
373;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A8-Series 7410";2.2;4;"SSD";128;0;"AMD";"Windows";2.6;26054
278;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";2.8;26054
1075;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"Windows";3.0;35112
321;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"Windows";2.79;31382
362;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;6;"Hybrid";128;1024;"Nvidia";"Windows";2.8;38308
302;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;6;"HDD";1024;0;"Nvidia";"Windows";5.8;34579
1217;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"No OS";2.8;28718
216;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"No OS";2.8;31382
193;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Nvidia";"No OS";2.8;37189
280;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i7";2.7;6;"Hybrid";128;1024;"Nvidia";"Windows";2.8;45768
557;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i7";2.7;6;"Hybrid";128;1024;"Nvidia";"Windows";2.8;50563
594;"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"No OS";2.8;28185
279;"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";1.8;8;"HDD";2048;0;"Nvidia";"No OS";2.8;45235
1017;"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"Windows";2.4;158135
563;"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"Windows";3.4;159787
525;"Lenovo";"Notebook";24.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.02;71395
402;"Lenovo";"Notebook";25.6;1920;1080;0;"Intel";"Core i5";1.6;8;"Hybrid";256;1024;"AMD";"Windows";2.1;60979
673;"Lenovo";"Notebook";35.6;1366;768;0;"AMD";"E-Series E2-9000";2.2;4;"SSD";128;0;"AMD";"Windows";2.2;18595
408;"Lenovo";"Notebook";35.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Windows";2.2;21792
495;"Lenovo";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"Windows";1.3;58555
1074;"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.3;91295
442;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.36;76137
961;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"Windows";1.36;93773
488;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.36;95797
649;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.36;84396
926;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.36;87912
1080;"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"Windows";0.99;74539
1157;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";"Windows";1.4;122491
1160;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.7;79867
784;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.7;122491
815;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.32;99048
399;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.7;16;"SSD";1024;0;"Intel";"Windows";1.13;139860
385;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.13;121585
824;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"Flash storage";256;0;"Intel";"Windows";1.13;99900
722;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.32;79867
893;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.32;95851
587;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";256;0;"Intel";"Windows";8.4;89137
954;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.7;79333
642;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.14;130536
903;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"Flash storage";256;0;"Intel";"Windows";1.13;109171
822;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.13;133147
853;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"Windows";1.96;101392
419;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"AMD";"Windows";1.75;64755
411;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.8;8;"SSD";512;0;"Nvidia";"Windows";1.7;103523
720;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;64;"SSD";512;0;"Intel";"Windows";1.17;89864
469;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;12;"SSD";256;0;"Intel";"Windows";1.4;98994
831;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"Windows";1.1;111835
1181;"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"Windows";1.54;44276
438;"Lenovo";"Ultrabook";24.0;2560;1440;0;"Intel";"Core i7";2.7;24;"SSD";512;0;"Intel";"Windows";1.32;126913
707;"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";512;0;"Nvidia";"Windows";2.18;98834
410;"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";512;0;"Nvidia";"Windows";2.67;102564
744;"Lenovo";"Workstation";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"Windows";2.5;175771
433;"Lenovo";"Workstation";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"Windows";2.3;130270
909;"LG";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";0.98;101179
905;"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.08;111835
678;"LG";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.09;122491
429;"Mediacom";"2 in 1 Convertible";11.6;1920;1080;1;"Intel";"Celeron Dual";1.1;4;"SSD";32;0;"Intel";"Windows";1.16;15931
556;"Mediacom";"Notebook";13.3;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"Flash storage";32;0;"Intel";"Windows";1.35;13586
533;"Mediacom";"Notebook";13.3;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"SSD";32;0;"Intel";"Windows";1.2;19660
626;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;2;"Flash storage";32;0;"Intel";"Windows";1.4;12734
575;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"SSD";32;0;"Intel";"Windows";1.4;13267
580;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"SSD";32;0;"Intel";"Windows";1.45;20726
718;"Mediacom";"Notebook";14.0;1920;1200;0;"Intel";"Atom Z8350";1.9;4;"HDD";32;0;"Intel";"Windows";1.4;14119
70;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.252;58022
104;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.252;71395
670;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"Windows";1.252;99519
449;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.25;137942
457;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core M";2.2;4;"SSD";128;0;"Intel";"Windows";1.252;52694
458;"Microsoft";"Ultrabook";33.5;2256;1504;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.25;95851
1161;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";1.7;94252
785;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";1.6;100752
605;"MSI";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"Windows";1.8;122491
786;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;58022
919;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;59669
680;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.2;53168
448;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.2;54758
823;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.4;63883
1178;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";1.91;114732
1064;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";1.8;102777
1059;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2.94;96916
1221;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;78647
1238;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.3;62284
1259;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.4;65481
675;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.4;68944
108;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.2;69211
738;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";1.8;111594
618;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.94;120832
121;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"Windows";1.8;119427
1229;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;61219
937;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;63883
1141;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.4;60888
653;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;63499
1169;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2.2;44702
165;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.4;95851
312;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.8;111835
73;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;58342
1106;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.9;80516
1097;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.6;85195
603;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";128;1024;"Nvidia";"Windows";4.14;117163
585;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";128;1024;"Nvidia";"Windows";4.5;125155
1138;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;127819
1156;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.7;79536
917;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.7;85195
1199;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.43;109165
1233;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.7;85141
153;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.8;100699
404;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.8;119827
1077;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;133147
58;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"Windows";2.43;130483
811;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"Windows";2.9;128671
258;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"Windows";4.14;133147
1032;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;63499
724;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;71847
352;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;75072
664;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;79215
